2023-04-05 09:42:57.0916||DEBUG|App.Api.Program|init main |url: |action: 
2023-04-05 09:56:05.7022||DEBUG|IdentityServer4.Startup|Login Url: /Account/Login |url: https://localhost/|action: Index
2023-04-05 09:56:05.7085||DEBUG|IdentityServer4.Startup|Login Return Url Parameter: ReturnUrl |url: https://localhost/|action: Index
2023-04-05 09:56:05.7085||DEBUG|IdentityServer4.Startup|Logout Url: /Account/Logout |url: https://localhost/|action: Index
2023-04-05 09:56:05.7085||DEBUG|IdentityServer4.Startup|ConsentUrl Url: /consent |url: https://localhost/|action: Index
2023-04-05 09:56:05.7085||DEBUG|IdentityServer4.Startup|Consent Return Url Parameter: returnUrl |url: https://localhost/|action: Index
2023-04-05 09:56:05.7085||DEBUG|IdentityServer4.Startup|Error Url: /home/error |url: https://localhost/|action: Index
2023-04-05 09:56:05.7269||DEBUG|IdentityServer4.Startup|Error Id Parameter: errorId |url: https://localhost/|action: Index
2023-04-05 10:20:23.9720||DEBUG|App.Api.Program|init main |url: |action: 
2023-04-05 10:20:36.5735||INFO|IdentityServer4.Startup|Starting IdentityServer4 version 4.1.1+cebd52f5bc61bdefc262fd20739d4d087c6f961f |url: |action: 
2023-04-05 10:20:36.6263||INFO|IdentityServer4.Startup|Using the default authentication scheme oidc for IdentityServer |url: |action: 
2023-04-05 10:20:36.6263||DEBUG|IdentityServer4.Startup|Using oidc as default ASP.NET Core scheme for authentication |url: |action: 
2023-04-05 10:20:36.6263||DEBUG|IdentityServer4.Startup|Using oidc as default ASP.NET Core scheme for sign-in |url: |action: 
2023-04-05 10:20:36.6263||DEBUG|IdentityServer4.Startup|Using oidc as default ASP.NET Core scheme for sign-out |url: |action: 
2023-04-05 10:20:36.6263||DEBUG|IdentityServer4.Startup|Using oidc as default ASP.NET Core scheme for challenge |url: |action: 
2023-04-05 10:20:36.6478||DEBUG|IdentityServer4.Startup|Using oidc as default ASP.NET Core scheme for forbid |url: |action: 
2023-04-05 10:20:40.0146||DEBUG|IdentityServer4.Startup|Login Url: /Account/Login |url: https://localhost/|action: Index
2023-04-05 10:20:40.0244||DEBUG|IdentityServer4.Startup|Login Return Url Parameter: ReturnUrl |url: https://localhost/|action: Index
2023-04-05 10:20:40.0244||DEBUG|IdentityServer4.Startup|Logout Url: /Account/Logout |url: https://localhost/|action: Index
2023-04-05 10:20:40.0244||DEBUG|IdentityServer4.Startup|ConsentUrl Url: /consent |url: https://localhost/|action: Index
2023-04-05 10:20:40.0244||DEBUG|IdentityServer4.Startup|Consent Return Url Parameter: returnUrl |url: https://localhost/|action: Index
2023-04-05 10:20:40.0327||DEBUG|IdentityServer4.Startup|Error Url: /home/error |url: https://localhost/|action: Index
2023-04-05 10:20:40.0327||DEBUG|IdentityServer4.Startup|Error Id Parameter: errorId |url: https://localhost/|action: Index
2023-04-05 10:24:02.1519||DEBUG|App.Api.Program|init main |url: |action: 
2023-04-05 10:24:19.9806||INFO|IdentityServer4.Startup|Starting IdentityServer4 version 4.1.1+cebd52f5bc61bdefc262fd20739d4d087c6f961f |url: |action: 
2023-04-05 10:24:20.0615||INFO|IdentityServer4.Startup|Using the default authentication scheme oidc for IdentityServer |url: |action: 
2023-04-05 10:24:20.0660||DEBUG|IdentityServer4.Startup|Using oidc as default ASP.NET Core scheme for authentication |url: |action: 
2023-04-05 10:24:20.0660||DEBUG|IdentityServer4.Startup|Using oidc as default ASP.NET Core scheme for sign-in |url: |action: 
2023-04-05 10:24:20.0660||DEBUG|IdentityServer4.Startup|Using oidc as default ASP.NET Core scheme for sign-out |url: |action: 
2023-04-05 10:24:20.0660||DEBUG|IdentityServer4.Startup|Using oidc as default ASP.NET Core scheme for challenge |url: |action: 
2023-04-05 10:24:20.0660||DEBUG|IdentityServer4.Startup|Using oidc as default ASP.NET Core scheme for forbid |url: |action: 
2023-04-05 10:24:24.3297||DEBUG|IdentityServer4.Startup|Login Url: /Account/Login |url: https://localhost/|action: Index
2023-04-05 10:24:24.3297||DEBUG|IdentityServer4.Startup|Login Return Url Parameter: ReturnUrl |url: https://localhost/|action: Index
2023-04-05 10:24:24.3297||DEBUG|IdentityServer4.Startup|Logout Url: /Account/Logout |url: https://localhost/|action: Index
2023-04-05 10:24:24.3457||DEBUG|IdentityServer4.Startup|ConsentUrl Url: /consent |url: https://localhost/|action: Index
2023-04-05 10:24:24.3457||DEBUG|IdentityServer4.Startup|Consent Return Url Parameter: returnUrl |url: https://localhost/|action: Index
2023-04-05 10:24:24.3457||DEBUG|IdentityServer4.Startup|Error Url: /home/error |url: https://localhost/|action: Index
2023-04-05 10:24:24.3457||DEBUG|IdentityServer4.Startup|Error Id Parameter: errorId |url: https://localhost/|action: Index
2023-04-05 10:33:00.4361||DEBUG|App.Api.Program|init main |url: |action: 
2023-04-05 10:33:14.3924||INFO|IdentityServer4.Startup|Starting IdentityServer4 version 4.1.1+cebd52f5bc61bdefc262fd20739d4d087c6f961f |url: |action: 
2023-04-05 10:33:14.4857||INFO|IdentityServer4.Startup|Using the default authentication scheme oidc for IdentityServer |url: |action: 
2023-04-05 10:33:14.4857||DEBUG|IdentityServer4.Startup|Using oidc as default ASP.NET Core scheme for authentication |url: |action: 
2023-04-05 10:33:14.4857||DEBUG|IdentityServer4.Startup|Using oidc as default ASP.NET Core scheme for sign-in |url: |action: 
2023-04-05 10:33:14.5056||DEBUG|IdentityServer4.Startup|Using oidc as default ASP.NET Core scheme for sign-out |url: |action: 
2023-04-05 10:33:14.5056||DEBUG|IdentityServer4.Startup|Using oidc as default ASP.NET Core scheme for challenge |url: |action: 
2023-04-05 10:33:14.5056||DEBUG|IdentityServer4.Startup|Using oidc as default ASP.NET Core scheme for forbid |url: |action: 
2023-04-05 10:33:19.0514||DEBUG|IdentityServer4.Startup|Login Url: /Account/Login |url: https://localhost/|action: Index
2023-04-05 10:33:19.0628||DEBUG|IdentityServer4.Startup|Login Return Url Parameter: ReturnUrl |url: https://localhost/|action: Index
2023-04-05 10:33:19.0628||DEBUG|IdentityServer4.Startup|Logout Url: /Account/Logout |url: https://localhost/|action: Index
2023-04-05 10:33:19.0628||DEBUG|IdentityServer4.Startup|ConsentUrl Url: /consent |url: https://localhost/|action: Index
2023-04-05 10:33:19.0628||DEBUG|IdentityServer4.Startup|Consent Return Url Parameter: returnUrl |url: https://localhost/|action: Index
2023-04-05 10:33:19.0628||DEBUG|IdentityServer4.Startup|Error Url: /home/error |url: https://localhost/|action: Index
2023-04-05 10:33:19.0628||DEBUG|IdentityServer4.Startup|Error Id Parameter: errorId |url: https://localhost/|action: Index
2023-04-05 10:34:09.2537||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /connect/token from origin: http://localhost:8087 |url: http://localhost/connect/token|action: 
2023-04-05 10:34:09.5674||DEBUG|IdentityServer4.EntityFramework.Services.CorsPolicyService|Origin http://localhost:8087 is allowed: True |url: http://localhost/connect/token|action: 
2023-04-05 10:34:09.5674||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CorsPolicyService allowed origin: http://localhost:8087 |url: http://localhost/connect/token|action: 
2023-04-05 10:34:09.5809||DEBUG|IdentityServer4.Hosting.EndpointRouter|Request path /connect/token matched to endpoint type Token |url: http://localhost/connect/token|action: 
2023-04-05 10:34:09.7174||DEBUG|IdentityServer4.Hosting.EndpointRouter|Endpoint enabled: Token, successfully created handler: IdentityServer4.Endpoints.TokenEndpoint |url: http://localhost/connect/token|action: 
2023-04-05 10:34:09.7200||INFO|IdentityServer4.Hosting.IdentityServerMiddleware|Invoking IdentityServer endpoint: IdentityServer4.Endpoints.TokenEndpoint for /connect/token |url: http://localhost/connect/token|action: 
2023-04-05 10:34:09.7429||DEBUG|IdentityServer4.Endpoints.TokenEndpoint|Start token request. |url: http://localhost/connect/token|action: 
2023-04-05 10:34:09.7621||DEBUG|IdentityServer4.Validation.ClientSecretValidator|Start client validation |url: http://localhost/connect/token|action: 
2023-04-05 10:34:09.7733||DEBUG|IdentityServer4.Validation.BasicAuthenticationSecretParser|Start parsing Basic Authentication secret |url: http://localhost/connect/token|action: 
2023-04-05 10:34:09.7733||DEBUG|IdentityServer4.Validation.ISecretsListParser|Parser found secret: BasicAuthenticationSecretParser |url: http://localhost/connect/token|action: 
2023-04-05 10:34:09.7733||DEBUG|IdentityServer4.Validation.ISecretsListParser|Secret id found: VPKHCN |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.0175||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /connect/token from origin: http://localhost:8087 |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.0398||DEBUG|IdentityServer4.EntityFramework.Services.CorsPolicyService|Origin http://localhost:8087 is allowed: True |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.0398||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CorsPolicyService allowed origin: http://localhost:8087 |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.0475||DEBUG|IdentityServer4.Hosting.EndpointRouter|Request path /connect/token matched to endpoint type Token |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.0820||DEBUG|IdentityServer4.EntityFramework.Stores.ClientStore|VPKHCN found in database: True |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.1076||DEBUG|IdentityServer4.Stores.ValidatingClientStore|client configuration validation for client VPKHCN succeeded. |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.1678||DEBUG|IdentityServer4.Hosting.EndpointRouter|Endpoint enabled: Token, successfully created handler: IdentityServer4.Endpoints.TokenEndpoint |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.1678||INFO|IdentityServer4.Hosting.IdentityServerMiddleware|Invoking IdentityServer endpoint: IdentityServer4.Endpoints.TokenEndpoint for /connect/token |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.1829||DEBUG|IdentityServer4.Endpoints.TokenEndpoint|Start token request. |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.1897||DEBUG|IdentityServer4.Validation.ClientSecretValidator|Start client validation |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.1897||DEBUG|IdentityServer4.Validation.BasicAuthenticationSecretParser|Start parsing Basic Authentication secret |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.1678||DEBUG|IdentityServer4.Validation.ISecretsListValidator|Secret validator success: HashedSharedSecretValidator |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.2056||DEBUG|IdentityServer4.Validation.ISecretsListParser|Parser found secret: BasicAuthenticationSecretParser |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.2056||DEBUG|IdentityServer4.Validation.ClientSecretValidator|Client validation success |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.2056||DEBUG|IdentityServer4.Validation.ISecretsListParser|Secret id found: VPKHCN |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.2380||INFO|IdentityServer4.Events.DefaultEventService|{"ClientId":"VPKHCN", "AuthenticationMethod":"SharedSecret", "Category":"Authentication", "Name":"Client Authentication Success", "EventType":"Success", "Id":1010, "ActivityId":"0HMPLGPV84F91:00000003", "TimeStamp":"2023-04-05T03:34:11Z", "ProcessId":3264, "LocalIpAddress":"::1:5000", "RemoteIpAddress":"::1"} |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.3548||DEBUG|IdentityServer4.Validation.TokenRequestValidator|Start token request validation |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.3858||DEBUG|IdentityServer4.EntityFramework.Stores.ClientStore|VPKHCN found in database: True |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.4162||DEBUG|IdentityServer4.Stores.ValidatingClientStore|client configuration validation for client VPKHCN succeeded. |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.4256||DEBUG|IdentityServer4.Validation.ISecretsListValidator|Secret validator success: HashedSharedSecretValidator |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.4256||DEBUG|IdentityServer4.Validation.ClientSecretValidator|Client validation success |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.4256||INFO|IdentityServer4.Events.DefaultEventService|{"ClientId":"VPKHCN", "AuthenticationMethod":"SharedSecret", "Category":"Authentication", "Name":"Client Authentication Success", "EventType":"Success", "Id":1010, "ActivityId":"0HMPLGPV84F92:00000002", "TimeStamp":"2023-04-05T03:34:11Z", "ProcessId":3264, "LocalIpAddress":"::1:5000", "RemoteIpAddress":"::1"} |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.4551||DEBUG|IdentityServer4.Validation.TokenRequestValidator|Start token request validation |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.4858||DEBUG|IdentityServer4.Validation.TokenRequestValidator|Start resource owner password token request validation |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.4858||DEBUG|IdentityServer4.Validation.TokenRequestValidator|Start resource owner password token request validation |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.7689|20504|WARN|Microsoft.EntityFrameworkCore.Query|Compiling a query which loads related collections for more than one collection navigation either via 'Include' or through projection but no 'QuerySplittingBehavior' has been configured. By default Entity Framework will use 'QuerySplittingBehavior.SingleQuery' which can potentially result in slow query performance. See https://go.microsoft.com/fwlink/?linkid=2134277 for more information. To identify the query that's triggering this warning call 'ConfigureWarnings(w => w.Throw(RelationalEventId.MultipleCollectionIncludeWarning))' |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.8898||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found profile, openid identity scopes in database |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.9450||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found profile, openid identity scopes in database |url: http://localhost/connect/token|action: 
2023-04-05 10:34:11.9685|20504|WARN|Microsoft.EntityFrameworkCore.Query|Compiling a query which loads related collections for more than one collection navigation either via 'Include' or through projection but no 'QuerySplittingBehavior' has been configured. By default Entity Framework will use 'QuerySplittingBehavior.SingleQuery' which can potentially result in slow query performance. See https://go.microsoft.com/fwlink/?linkid=2134277 for more information. To identify the query that's triggering this warning call 'ConfigureWarnings(w => w.Throw(RelationalEventId.MultipleCollectionIncludeWarning))' |url: http://localhost/connect/token|action: 
2023-04-05 10:34:12.0539||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found  API resources in database |url: http://localhost/connect/token|action: 
2023-04-05 10:34:12.0539||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found  API resources in database |url: http://localhost/connect/token|action: 
2023-04-05 10:34:12.0836|20504|WARN|Microsoft.EntityFrameworkCore.Query|Compiling a query which loads related collections for more than one collection navigation either via 'Include' or through projection but no 'QuerySplittingBehavior' has been configured. By default Entity Framework will use 'QuerySplittingBehavior.SingleQuery' which can potentially result in slow query performance. See https://go.microsoft.com/fwlink/?linkid=2134277 for more information. To identify the query that's triggering this warning call 'ConfigureWarnings(w => w.Throw(RelationalEventId.MultipleCollectionIncludeWarning))' |url: http://localhost/connect/token|action: 
2023-04-05 10:34:12.1266||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found  scopes in database |url: http://localhost/connect/token|action: 
2023-04-05 10:34:12.1266||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found  scopes in database |url: http://localhost/connect/token|action: 
2023-04-05 10:34:12.1753||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found profile, openid identity scopes in database |url: http://localhost/connect/token|action: 
2023-04-05 10:34:12.1997||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found profile, openid identity scopes in database |url: http://localhost/connect/token|action: 
2023-04-05 10:34:12.2141||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found  API resources in database |url: http://localhost/connect/token|action: 
2023-04-05 10:34:12.2233||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found  API resources in database |url: http://localhost/connect/token|action: 
2023-04-05 10:34:12.2707||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found  scopes in database |url: http://localhost/connect/token|action: 
2023-04-05 10:34:12.4225||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found  scopes in database |url: http://localhost/connect/token|action: 
2023-04-05 10:34:19.6531||INFO|IdentityServer4.Events.DefaultEventService|{"Username":"admin", "SubjectId":"040643b5-ae4f-4372-aee0-fc5dea463384", "Endpoint":"Token", "ClientId":"VPKHCN", "Category":"Authentication", "Name":"User Login Success", "EventType":"Success", "Id":1000, "ActivityId":"0HMPLGPV84F92:00000002", "TimeStamp":"2023-04-05T03:34:19Z", "ProcessId":3264, "LocalIpAddress":"::1:5000", "RemoteIpAddress":"::1"} |url: http://localhost/connect/token|action: 
2023-04-05 10:34:19.6531||INFO|IdentityServer4.Events.DefaultEventService|{"Username":"admin", "SubjectId":"040643b5-ae4f-4372-aee0-fc5dea463384", "Endpoint":"Token", "ClientId":"VPKHCN", "Category":"Authentication", "Name":"User Login Success", "EventType":"Success", "Id":1000, "ActivityId":"0HMPLGPV84F91:00000003", "TimeStamp":"2023-04-05T03:34:19Z", "ProcessId":3264, "LocalIpAddress":"::1:5000", "RemoteIpAddress":"::1"} |url: http://localhost/connect/token|action: 
2023-04-05 10:34:19.6531||DEBUG|IdentityServer4.Validation.TokenRequestValidator|Resource owner password token request validation success. |url: http://localhost/connect/token|action: 
2023-04-05 10:34:19.6661||DEBUG|IdentityServer4.Validation.TokenRequestValidator|Resource owner password token request validation success. |url: http://localhost/connect/token|action: 
2023-04-05 10:34:19.6793||INFO|IdentityServer4.Validation.TokenRequestValidator|Token request validation success, {"ClientId":"VPKHCN", "ClientName":"Phần mềm phục vụ quản lý các nhiệm vụ thuộc các chương trình KH&CN", "GrantType":"password", "Scopes":"offline_access openid profile", "AuthorizationCode":"********", "RefreshToken":"********", "UserName":"admin", "Raw":{"grant_type":"password","username":"admin","password":"***REDACTED***"}} |url: http://localhost/connect/token|action: 
2023-04-05 10:34:19.6793||INFO|IdentityServer4.Validation.TokenRequestValidator|Token request validation success, {"ClientId":"VPKHCN", "ClientName":"Phần mềm phục vụ quản lý các nhiệm vụ thuộc các chương trình KH&CN", "GrantType":"password", "Scopes":"offline_access openid profile", "AuthorizationCode":"********", "RefreshToken":"********", "UserName":"admin", "Raw":{"grant_type":"password","username":"admin","password":"***REDACTED***"}} |url: http://localhost/connect/token|action: 
2023-04-05 10:34:19.7609||DEBUG|IdentityServer4.Services.DefaultClaimsService|Getting claims for access token for client: VPKHCN |url: http://localhost/connect/token|action: 
2023-04-05 10:34:19.7609||DEBUG|IdentityServer4.Services.DefaultClaimsService|Getting claims for access token for client: VPKHCN |url: http://localhost/connect/token|action: 
2023-04-05 10:34:19.7609||DEBUG|IdentityServer4.Services.DefaultClaimsService|Getting claims for access token for subject: 040643b5-ae4f-4372-aee0-fc5dea463384 |url: http://localhost/connect/token|action: 
2023-04-05 10:34:19.7609||DEBUG|IdentityServer4.Services.DefaultClaimsService|Getting claims for access token for subject: 040643b5-ae4f-4372-aee0-fc5dea463384 |url: http://localhost/connect/token|action: 
2023-04-05 10:34:20.3496||DEBUG|IdentityServer4.Services.DefaultRefreshTokenService|Creating refresh token |url: http://localhost/connect/token|action: 
2023-04-05 10:34:20.3496||DEBUG|IdentityServer4.Services.DefaultRefreshTokenService|Creating refresh token |url: http://localhost/connect/token|action: 
2023-04-05 10:34:20.3496||DEBUG|IdentityServer4.Services.DefaultRefreshTokenService|Setting an absolute lifetime: 2592000 |url: http://localhost/connect/token|action: 
2023-04-05 10:34:20.3496||DEBUG|IdentityServer4.Services.DefaultRefreshTokenService|Setting an absolute lifetime: 2592000 |url: http://localhost/connect/token|action: 
2023-04-05 10:34:20.7250||DEBUG|IdentityServer4.EntityFramework.Stores.PersistedGrantStore|u3JfBjTlCO7buuq/Ty+OdjDMmvdDu8beqNGJnM7nbIk= not found in database |url: http://localhost/connect/token|action: 
2023-04-05 10:34:20.7250||DEBUG|IdentityServer4.EntityFramework.Stores.PersistedGrantStore|HjibCFJeua7HIV0s1IfvyjOoBzZwcVNRkzMwyz8PKVc= not found in database |url: http://localhost/connect/token|action: 
2023-04-05 10:34:21.3750||INFO|IdentityServer4.Events.DefaultEventService|{"ClientId":"VPKHCN", "ClientName":"Phần mềm phục vụ quản lý các nhiệm vụ thuộc các chương trình KH&CN", "Endpoint":"Token", "SubjectId":"040643b5-ae4f-4372-aee0-fc5dea463384", "Scopes":"offline_access openid profile", "GrantType":"password", "Tokens":[{"TokenType":"refresh_token", "TokenValue":"****D032"},{"TokenType":"access_token", "TokenValue":"****CM8w"}], "Category":"Token", "Name":"Token Issued Success", "EventType":"Success", "Id":2000, "ActivityId":"0HMPLGPV84F92:00000002", "TimeStamp":"2023-04-05T03:34:21Z", "ProcessId":3264, "LocalIpAddress":"::1:5000", "RemoteIpAddress":"::1"} |url: http://localhost/connect/token|action: 
2023-04-05 10:34:21.3768||INFO|IdentityServer4.Events.DefaultEventService|{"ClientId":"VPKHCN", "ClientName":"Phần mềm phục vụ quản lý các nhiệm vụ thuộc các chương trình KH&CN", "Endpoint":"Token", "SubjectId":"040643b5-ae4f-4372-aee0-fc5dea463384", "Scopes":"offline_access openid profile", "GrantType":"password", "Tokens":[{"TokenType":"refresh_token", "TokenValue":"****0594"},{"TokenType":"access_token", "TokenValue":"****zSkw"}], "Category":"Token", "Name":"Token Issued Success", "EventType":"Success", "Id":2000, "ActivityId":"0HMPLGPV84F91:00000003", "TimeStamp":"2023-04-05T03:34:21Z", "ProcessId":3264, "LocalIpAddress":"::1:5000", "RemoteIpAddress":"::1"} |url: http://localhost/connect/token|action: 
2023-04-05 10:34:21.3768||DEBUG|IdentityServer4.Endpoints.TokenEndpoint|Token request success. |url: http://localhost/connect/token|action: 
2023-04-05 10:34:21.4014||DEBUG|IdentityServer4.Endpoints.TokenEndpoint|Token request success. |url: http://localhost/connect/token|action: 
2023-04-05 10:43:03.9718||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-05 10:43:06.2043||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-05 10:43:17.9439||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-05 10:43:18.0024||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-05 10:43:18.0282||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/3ff42af0-6e4b-41bd-3478-08db31bdc3ac from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/3ff42af0-6e4b-41bd-3478-08db31bdc3ac|action: GetById
2023-04-05 10:43:19.6102||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-05 10:43:19.7988||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-05 10:43:22.3762||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-05 10:43:22.3762||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/3ff42af0-6e4b-41bd-3478-08db31bdc3ac from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/3ff42af0-6e4b-41bd-3478-08db31bdc3ac|action: GetById
